epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6945326328277588,0.529411792755127,27.696063995361328,0.38461539149284363,0.001
2,23.7453556060791,0.4705882668495178,11.04561710357666,0.38461539149284363,0.001
3,9.29996395111084,0.4705882668495178,5.574823379516602,0.6153846383094788,0.001
4,6.689935207366943,0.529411792755127,9.254756927490234,0.6153846383094788,0.001
5,11.168466567993164,0.529411792755127,7.264172077178955,0.6153846383094788,0.001
6,8.675101280212402,0.529411792755127,1.6249217987060547,0.6153846383094788,0.001
7,1.7995920181274414,0.5882353186607361,4.644563674926758,0.46153849363327026,0.001
8,3.234116792678833,0.5490196347236633,9.154033660888672,0.38461539149284363,0.001
9,7.0356764793396,0.4705882668495178,7.6441473960876465,0.46153849363327026,0.001
10,5.61030912399292,0.4901961088180542,2.900348424911499,0.6153846383094788,0.001
11,1.907325267791748,0.7450980544090271,0.3441064953804016,0.8461538553237915,0.001
12,0.41893061995506287,0.843137264251709,2.8112096786499023,0.6153846383094788,0.001
13,3.0105676651000977,0.5882353186607361,3.7379114627838135,0.6153846383094788,0.001
14,4.00045108795166,0.5490196347236633,2.091862678527832,0.6153846383094788,0.001
15,2.2476093769073486,0.6666666865348816,0.42048385739326477,0.8461538553237915,0.001
16,0.4362395405769348,0.8627451062202454,1.6521570682525635,0.7692307829856873,0.001
17,0.8451005816459656,0.8627451062202454,3.2042627334594727,0.692307710647583,0.001
18,1.8068829774856567,0.7843137383460999,3.8251748085021973,0.692307710647583,0.001
19,2.1840295791625977,0.7647058963775635,3.3193116188049316,0.692307710647583,0.001
