epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.297123670578003,0.4313725531101227,24.795438766479492,0.46153849363327026,0.001
2,19.834455490112305,0.5686274766921997,23.240604400634766,0.46153849363327026,0.001
3,18.479455947875977,0.5686274766921997,12.747262954711914,0.46153849363327026,0.001
4,9.964057922363281,0.5686274766921997,1.0610277652740479,0.7692307829856873,0.001
5,0.5675036311149597,0.7647058963775635,7.403275489807129,0.5384615659713745,0.001
6,7.998117446899414,0.4313725531101227,6.340214252471924,0.5384615659713745,0.001
7,6.44714879989624,0.4313725531101227,1.621598482131958,0.7692307829856873,0.001
8,0.6181091070175171,0.8039215803146362,4.393506050109863,0.46153849363327026,0.001
9,2.8715338706970215,0.5882353186607361,6.8905181884765625,0.46153849363327026,0.001
10,4.766772747039795,0.5686274766921997,4.978744983673096,0.46153849363327026,0.001
11,3.189676523208618,0.5882353186607361,1.0543688535690308,0.692307710647583,0.001
12,0.41152679920196533,0.8627451062202454,2.826106548309326,0.7692307829856873,0.001
13,1.0095102787017822,0.7843137383460999,4.278393268585205,0.7692307829856873,0.001
14,2.4791386127471924,0.7058823704719543,4.43148946762085,0.7692307829856873,0.001
15,2.460983991622925,0.7058823704719543,3.487203359603882,0.7692307829856873,0.001
16,1.230139136314392,0.7843137383460999,1.9743523597717285,0.692307710647583,0.001
17,0.22633425891399384,0.9019607901573181,1.3631621599197388,0.692307710647583,0.001
18,0.6086253523826599,0.8627451062202454,2.4297051429748535,0.46153849363327026,0.001
19,1.408464789390564,0.7647058963775635,2.346200466156006,0.46153849363327026,0.001
