epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.8218366503715515,0.4117647111415863,20.75339126586914,0.5384615659713745,0.001
2,20.159379959106445,0.5490196347236633,9.179581642150879,0.5384615659713745,0.001
3,8.771197319030762,0.5490196347236633,6.7301859855651855,0.46153849363327026,0.001
4,5.66769552230835,0.45098039507865906,8.776285171508789,0.46153849363327026,0.001
5,7.376307964324951,0.45098039507865906,2.766846179962158,0.5384615659713745,0.001
6,1.6193851232528687,0.7254902124404907,2.845250129699707,0.6153846383094788,0.001
7,2.217076539993286,0.5490196347236633,4.426568031311035,0.5384615659713745,0.001
8,3.729785919189453,0.5490196347236633,2.1216983795166016,0.6153846383094788,0.001
9,1.2753149271011353,0.6274510025978088,0.8879147171974182,0.692307710647583,0.001
10,0.675387442111969,0.8627451062202454,3.5970988273620605,0.5384615659713745,0.001
11,2.028186082839966,0.7450980544090271,4.354011058807373,0.5384615659713745,0.001
12,2.426504135131836,0.7450980544090271,2.9439287185668945,0.5384615659713745,0.001
13,1.6841235160827637,0.8039215803146362,0.7964900135993958,0.7692307829856873,0.001
14,0.6393060684204102,0.8823529481887817,1.1355377435684204,0.7692307829856873,0.001
15,0.4613840878009796,0.8823529481887817,2.7181668281555176,0.6153846383094788,0.001
16,1.3609641790390015,0.7058823704719543,2.7056469917297363,0.6153846383094788,0.001
17,1.3105300664901733,0.7058823704719543,1.3674123287200928,0.7692307829856873,0.001
18,0.4866201877593994,0.8823529481887817,0.6045172214508057,0.7692307829856873,0.001
19,0.39952176809310913,0.9215686321258545,1.0716603994369507,0.7692307829856873,0.001
20,0.6964709758758545,0.8823529481887817,1.6305184364318848,0.692307710647583,0.001
21,0.9273526668548584,0.8627451062202454,1.4594981670379639,0.692307710647583,0.001
22,0.8265862464904785,0.8823529481887817,0.8642197251319885,0.7692307829856873,0.001
23,0.5300783514976501,0.9411765336990356,0.6420924067497253,0.7692307829856873,0.001
24,0.3032548129558563,0.9215686321258545,1.0946813821792603,0.7692307829856873,0.001
25,0.2831261157989502,0.9019607901573181,1.7382375001907349,0.7692307829856873,0.001
26,0.5142421126365662,0.843137264251709,1.7582242488861084,0.7692307829856873,0.001
