epoch,train_loss,train_acc,val_loss,val_acc,lr
1,5.54425573348999,0.4313725531101227,17.598033905029297,0.5384615659713745,0.001
2,16.555553436279297,0.5686274766921997,19.028528213500977,0.5384615659713745,0.001
3,17.868080139160156,0.5686274766921997,12.564380645751953,0.5384615659713745,0.001
4,11.794975280761719,0.5686274766921997,1.916249394416809,0.5384615659713745,0.001
5,1.7992910146713257,0.5686274766921997,10.264650344848633,0.46153849363327026,0.001
6,10.432315826416016,0.4313725531101227,14.82040023803711,0.46153849363327026,0.001
7,15.138663291931152,0.4313725531101227,12.707427978515625,0.46153849363327026,0.001
8,12.78615665435791,0.4313725531101227,5.930129051208496,0.46153849363327026,0.001
9,5.473647117614746,0.4313725531101227,0.6429275870323181,0.7692307829856873,0.001
10,0.30713143944740295,0.8823529481887817,5.8544182777404785,0.5384615659713745,0.001
11,5.336081027984619,0.5686274766921997,8.764165878295898,0.5384615659713745,0.001
12,8.026772499084473,0.5686274766921997,8.434856414794922,0.5384615659713745,0.001
13,7.687459945678711,0.5686274766921997,5.397661209106445,0.5384615659713745,0.001
14,4.809287071228027,0.5686274766921997,1.3424389362335205,0.6153846383094788,0.001
15,0.7597972750663757,0.843137264251709,2.2419581413269043,0.7692307829856873,0.001
16,0.7952228784561157,0.843137264251709,4.683145999908447,0.692307710647583,0.001
17,2.8462820053100586,0.7058823704719543,5.974018573760986,0.692307710647583,0.001
