epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.0090558528900146,0.5490196347236633,26.143951416015625,0.38461539149284363,0.001
2,23.746610641479492,0.45098039507865906,20.99793815612793,0.38461539149284363,0.001
3,19.18805694580078,0.45098039507865906,6.3009185791015625,0.38461539149284363,0.001
4,5.994844913482666,0.45098039507865906,6.351352214813232,0.6153846383094788,0.001
5,7.261078357696533,0.5490196347236633,11.38304615020752,0.6153846383094788,0.001
6,13.106036186218262,0.5490196347236633,11.794623374938965,0.6153846383094788,0.001
7,13.551212310791016,0.5490196347236633,8.849315643310547,0.6153846383094788,0.001
8,10.074040412902832,0.5490196347236633,3.3622732162475586,0.6153846383094788,0.001
9,3.6372501850128174,0.5490196347236633,1.1512573957443237,0.8461538553237915,0.001
10,1.5120840072631836,0.7450980544090271,6.110067367553711,0.38461539149284363,0.001
11,6.39816427230835,0.4705882668495178,7.1227545738220215,0.38461539149284363,0.001
12,7.37612771987915,0.4705882668495178,3.829850435256958,0.46153849363327026,0.001
13,4.455848693847656,0.5686274766921997,0.9882593750953674,0.8461538553237915,0.001
14,1.1704715490341187,0.7843137383460999,0.631881058216095,0.7692307829856873,0.001
15,0.9395555257797241,0.7843137383460999,3.2737298011779785,0.6153846383094788,0.001
16,3.4586544036865234,0.5882353186607361,3.9234251976013184,0.6153846383094788,0.001
17,4.132034778594971,0.5882353186607361,2.4245188236236572,0.6153846383094788,0.001
18,2.6514174938201904,0.6666666865348816,0.2868160903453827,0.8461538553237915,0.001
19,0.7003231644630432,0.843137264251709,0.6580747961997986,0.8461538553237915,0.001
20,0.6914358139038086,0.8235294222831726,1.6347838640213013,0.8461538553237915,0.001
21,1.71221923828125,0.7843137383460999,2.087167501449585,0.8461538553237915,0.001
22,2.3117191791534424,0.7450980544090271,1.9837883710861206,0.8461538553237915,0.001
23,2.0574700832366943,0.7647058963775635,1.40912926197052,0.8461538553237915,0.001
24,1.2137877941131592,0.843137264251709,0.5782594084739685,0.8461538553237915,0.001
25,0.4992365837097168,0.8823529481887817,0.1698634922504425,0.8461538553237915,0.001
26,0.4956723749637604,0.8823529481887817,0.634673535823822,0.7692307829856873,0.001
27,1.055107593536377,0.7647058963775635,0.8975805640220642,0.7692307829856873,0.001
28,1.326083779335022,0.7450980544090271,0.4062207043170929,0.8461538553237915,0.001
29,0.8088774085044861,0.843137264251709,0.2531866431236267,0.9230769872665405,0.001
30,0.3699377179145813,0.8823529481887817,0.6769770383834839,0.8461538553237915,0.001
