epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7727916240692139,0.4117647111415863,20.930131912231445,0.5384615659713745,0.001
2,20.13273811340332,0.5490196347236633,8.960190773010254,0.5384615659713745,0.001
3,8.279321670532227,0.5490196347236633,6.6747236251831055,0.46153849363327026,0.001
4,6.719356060028076,0.45098039507865906,8.558220863342285,0.46153849363327026,0.001
5,8.606135368347168,0.45098039507865906,2.593938112258911,0.5384615659713745,0.001
6,2.3968207836151123,0.5882353186607361,3.49029541015625,0.5384615659713745,0.001
7,2.2626214027404785,0.5686274766921997,6.386600971221924,0.5384615659713745,0.001
8,4.80715274810791,0.5490196347236633,4.785830974578857,0.5384615659713745,0.001
9,3.122663974761963,0.5686274766921997,0.99625563621521,0.692307710647583,0.001
10,0.3942118287086487,0.8627451062202454,1.9575648307800293,0.8461538553237915,0.001
11,1.4549940824508667,0.7647058963775635,3.0423762798309326,0.692307710647583,0.001
12,2.6974050998687744,0.686274528503418,2.72202730178833,0.7692307829856873,0.001
13,2.286647319793701,0.7254902124404907,1.7412699460983276,0.8461538553237915,0.001
14,0.9159474968910217,0.8235294222831726,1.163615345954895,0.6153846383094788,0.001
15,0.3536016345024109,0.8627451062202454,2.590717077255249,0.5384615659713745,0.001
16,1.0440689325332642,0.8235294222831726,3.6547329425811768,0.5384615659713745,0.001
17,1.616510033607483,0.686274528503418,2.6975860595703125,0.5384615659713745,0.001
