epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.1482689380645752,0.45098039507865906,21.08702850341797,0.5384615659713745,0.001
2,20.80744171142578,0.5490196347236633,18.337635040283203,0.5384615659713745,0.001
3,17.960737228393555,0.5490196347236633,8.198177337646484,0.5384615659713745,0.001
4,7.833898067474365,0.5490196347236633,4.289708137512207,0.46153849363327026,0.001
5,4.052796363830566,0.45098039507865906,7.944623947143555,0.46153849363327026,0.001
6,7.734856128692627,0.45098039507865906,4.436674118041992,0.46153849363327026,0.001
7,4.120503902435303,0.4901961088180542,0.3574157953262329,0.8461538553237915,0.001
8,0.33615198731422424,0.843137264251709,4.808820724487305,0.5384615659713745,0.001
9,3.897336721420288,0.5490196347236633,5.562514781951904,0.5384615659713745,0.001
10,4.51250696182251,0.5490196347236633,2.822476625442505,0.5384615659713745,0.001
11,1.9050968885421753,0.6274510025978088,0.2918417751789093,0.9230769872665405,0.001
12,0.4965786039829254,0.8823529481887817,2.0550107955932617,0.692307710647583,0.001
13,1.9629946947097778,0.7843137383460999,3.008211374282837,0.692307710647583,0.001
14,2.7816104888916016,0.7254902124404907,2.5565264225006104,0.692307710647583,0.001
15,2.388101577758789,0.7254902124404907,1.0237278938293457,0.692307710647583,0.001
16,1.2816790342330933,0.8039215803146362,0.27609753608703613,0.8461538553237915,0.001
17,0.3676115572452545,0.843137264251709,1.8352011442184448,0.6153846383094788,0.001
18,0.9698421955108643,0.8235294222831726,3.154057502746582,0.5384615659713745,0.001
19,1.7705787420272827,0.6666666865348816,2.418944835662842,0.6153846383094788,0.001
20,1.2179237604141235,0.8039215803146362,0.7829320430755615,0.7692307829856873,0.001
21,0.449422150850296,0.843137264251709,0.2590194344520569,0.8461538553237915,0.001
22,0.46692514419555664,0.8823529481887817,0.5378641486167908,0.9230769872665405,0.001
23,0.9469321966171265,0.8235294222831726,0.6653499007225037,0.7692307829856873,0.001
24,1.0844722986221313,0.8235294222831726,0.39446842670440674,0.9230769872665405,0.001
25,0.7805554866790771,0.8823529481887817,0.24740082025527954,0.8461538553237915,0.001
26,0.3290053606033325,0.9019607901573181,0.849481463432312,0.7692307829856873,0.001
27,0.28235137462615967,0.8823529481887817,1.801540493965149,0.692307710647583,0.001
28,0.5985706448554993,0.8627451062202454,2.1006946563720703,0.6153846383094788,0.001
29,0.6758795380592346,0.8627451062202454,1.5781333446502686,0.692307710647583,0.001
30,0.42215409874916077,0.8823529481887817,0.7363382577896118,0.8461538553237915,0.001
