epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6714436411857605,0.6470588445663452,25.911834716796875,0.38461539149284363,0.001
2,17.300167083740234,0.5882353186607361,7.340668201446533,0.38461539149284363,0.001
3,4.797562599182129,0.5882353186607361,8.655303955078125,0.6153846383094788,0.001
4,11.89232349395752,0.4117647111415863,9.4642333984375,0.6153846383094788,0.001
5,12.766817092895508,0.4117647111415863,4.219549179077148,0.6153846383094788,0.001
6,4.576319694519043,0.45098039507865906,2.7408993244171143,0.38461539149284363,0.001
7,1.6180872917175293,0.6470588445663452,9.108165740966797,0.38461539149284363,0.001
8,5.782151222229004,0.5882353186607361,9.652080535888672,0.38461539149284363,0.001
9,6.103358268737793,0.5882353186607361,5.601612567901611,0.38461539149284363,0.001
10,3.3662235736846924,0.6078431606292725,0.7297735810279846,0.7692307829856873,0.001
11,0.26768407225608826,0.8823529481887817,2.316498279571533,0.7692307829856873,0.001
12,1.6884995698928833,0.7450980544090271,3.660763740539551,0.7692307829856873,0.001
13,3.230893611907959,0.686274528503418,3.5921645164489746,0.7692307829856873,0.001
14,3.042736053466797,0.686274528503418,2.4033308029174805,0.7692307829856873,0.001
15,1.5419498682022095,0.7450980544090271,0.9591985940933228,0.7692307829856873,0.001
16,0.3528411090373993,0.9215686321258545,1.654603123664856,0.692307710647583,0.001
17,0.709769606590271,0.8235294222831726,3.4174585342407227,0.5384615659713745,0.001
18,1.8018765449523926,0.7058823704719543,3.2303621768951416,0.5384615659713745,0.001
