epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7369170188903809,0.4117647111415863,28.209794998168945,0.38461539149284363,0.001
2,17.87274742126465,0.6078431606292725,13.792957305908203,0.38461539149284363,0.001
3,8.558967590332031,0.6078431606292725,2.5332295894622803,0.6153846383094788,0.001
4,4.591003894805908,0.3921568691730499,1.7812284231185913,0.6153846383094788,0.001
5,3.6528589725494385,0.4313725531101227,2.056943893432617,0.46153849363327026,0.001
6,0.9170148968696594,0.7254902124404907,5.319497108459473,0.38461539149284363,0.001
7,2.7385759353637695,0.6078431606292725,2.9187681674957275,0.46153849363327026,0.001
8,1.2707500457763672,0.686274528503418,0.16672322154045105,0.9230769872665405,0.001
9,0.5487902164459229,0.8235294222831726,0.393841415643692,0.8461538553237915,0.001
10,1.648311972618103,0.7058823704719543,0.21762968599796295,0.9230769872665405,0.001
11,1.2960013151168823,0.7450980544090271,0.38326671719551086,0.8461538553237915,0.001
12,0.334006667137146,0.8823529481887817,2.0390238761901855,0.5384615659713745,0.001
13,0.7006405591964722,0.8039215803146362,3.0810506343841553,0.46153849363327026,0.001
14,1.133415699005127,0.7647058963775635,1.8927794694900513,0.5384615659713745,0.001
15,0.5901709794998169,0.843137264251709,0.5564427971839905,0.8461538553237915,0.001
16,0.24838519096374512,0.9019607901573181,0.15235593914985657,0.9230769872665405,0.001
17,0.6002957820892334,0.8823529481887817,0.10084199160337448,0.9230769872665405,0.001
18,0.7331061363220215,0.8235294222831726,0.22805844247341156,0.9230769872665405,0.001
19,0.43329301476478577,0.9019607901573181,0.6820108890533447,0.8461538553237915,0.001
20,0.17703114449977875,0.9411765336990356,1.5395420789718628,0.6153846383094788,0.001
21,0.3270198106765747,0.9019607901573181,2.050240993499756,0.5384615659713745,0.001
22,0.4753496050834656,0.843137264251709,1.4022818803787231,0.692307710647583,0.001
23,0.25022804737091064,0.9215686321258545,0.6816888451576233,0.8461538553237915,0.001
24,0.12585420906543732,0.960784375667572,0.31013649702072144,0.9230769872665405,0.001
25,0.2133377492427826,0.9019607901573181,0.20079930126667023,0.9230769872665405,0.001
