epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7524896264076233,0.4705882668495178,28.547269821166992,0.38461539149284363,0.001
2,18.933948516845703,0.5882353186607361,15.411713600158691,0.38461539149284363,0.001
3,10.044410705566406,0.5882353186607361,1.9325289726257324,0.6153846383094788,0.001
4,2.2731997966766357,0.4313725531101227,2.6405394077301025,0.6153846383094788,0.001
5,3.068498134613037,0.4313725531101227,1.4312045574188232,0.6153846383094788,0.001
6,0.5554677844047546,0.7647058963775635,4.144258499145508,0.38461539149284363,0.001
7,2.1642041206359863,0.6078431606292725,1.6967380046844482,0.6153846383094788,0.001
8,0.5905689597129822,0.7647058963775635,0.7388677000999451,0.8461538553237915,0.001
9,0.7787677049636841,0.7843137383460999,1.3089041709899902,0.7692307829856873,0.001
10,1.4568932056427002,0.7647058963775635,0.8954172730445862,0.8461538553237915,0.001
11,0.9131354689598083,0.7843137383460999,0.8639635443687439,0.692307710647583,0.001
12,0.2744826376438141,0.9019607901573181,2.4843244552612305,0.6153846383094788,0.001
13,0.7983610033988953,0.7450980544090271,2.631059169769287,0.6153846383094788,0.001
14,0.8456426858901978,0.7450980544090271,1.2687857151031494,0.7692307829856873,0.001
15,0.253429651260376,0.9411765336990356,0.6756048202514648,0.692307710647583,0.001
16,0.3650626242160797,0.8823529481887817,0.8112220764160156,0.8461538553237915,0.001
17,0.6082252264022827,0.8627451062202454,0.7778844237327576,0.8461538553237915,0.001
18,0.54425048828125,0.8823529481887817,0.6826378703117371,0.692307710647583,0.001
19,0.28331702947616577,0.9215686321258545,1.1407798528671265,0.7692307829856873,0.001
20,0.1771060973405838,0.9411765336990356,1.8967797756195068,0.692307710647583,0.001
21,0.3064509928226471,0.9215686321258545,2.0990312099456787,0.692307710647583,0.001
22,0.3714132606983185,0.8823529481887817,1.4694101810455322,0.7692307829856873,0.001
23,0.17609824240207672,0.9411765336990356,0.8568823933601379,0.692307710647583,0.001
