epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7417548894882202,0.5490196347236633,26.683645248413086,0.38461539149284363,0.001
2,24.190834045410156,0.45098039507865906,8.343229293823242,0.38461539149284363,0.001
3,7.942433834075928,0.45098039507865906,7.153034687042236,0.6153846383094788,0.001
4,8.673913955688477,0.5490196347236633,11.648585319519043,0.6153846383094788,0.001
5,14.033720016479492,0.5490196347236633,10.493803977966309,0.6153846383094788,0.001
6,12.700971603393555,0.5490196347236633,5.6250152587890625,0.6153846383094788,0.001
7,6.968102931976318,0.5490196347236633,0.190184086561203,0.8461538553237915,0.001
8,0.3306877911090851,0.843137264251709,3.888429880142212,0.38461539149284363,0.001
9,5.127769947052002,0.4901961088180542,5.468371868133545,0.38461539149284363,0.001
10,6.646936893463135,0.4901961088180542,2.2605082988739014,0.692307710647583,0.001
11,3.7924091815948486,0.6078431606292725,0.32803434133529663,0.9230769872665405,0.001
12,0.6383538246154785,0.8627451062202454,1.2229645252227783,0.7692307829856873,0.001
13,1.9064816236495972,0.6274510025978088,2.7762832641601562,0.6153846383094788,0.001
14,3.797938346862793,0.5882353186607361,1.9670683145523071,0.6153846383094788,0.001
15,2.901966094970703,0.5882353186607361,0.5021181702613831,0.9230769872665405,0.001
