epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7618623375892639,0.529411792755127,21.243898391723633,0.5384615659713745,0.001
2,19.8443603515625,0.5686274766921997,10.757997512817383,0.5384615659713745,0.001
3,9.984952926635742,0.5686274766921997,2.9271955490112305,0.46153849363327026,0.001
4,3.606395721435547,0.4313725531101227,3.5155065059661865,0.46153849363327026,0.001
5,4.44111442565918,0.4313725531101227,0.24348701536655426,0.9230769872665405,0.001
6,0.324166864156723,0.8823529481887817,3.7664732933044434,0.5384615659713745,0.001
7,3.2705726623535156,0.5686274766921997,2.833926200866699,0.5384615659713745,0.001
8,2.3873980045318604,0.5882353186607361,0.11231505125761032,0.9230769872665405,0.001
9,0.37873575091362,0.8235294222831726,0.5187761783599854,0.8461538553237915,0.001
10,1.783969521522522,0.7058823704719543,0.5853706002235413,0.8461538553237915,0.001
11,1.959454894065857,0.7058823704719543,0.043449852615594864,1.0,0.001
12,0.7795132398605347,0.8235294222831726,0.5286361575126648,0.8461538553237915,0.001
13,0.48575812578201294,0.8627451062202454,1.9088371992111206,0.6153846383094788,0.001
14,1.5041519403457642,0.6666666865348816,1.378468632698059,0.692307710647583,0.001
15,1.068518042564392,0.7450980544090271,0.24731040000915527,0.9230769872665405,0.001
16,0.35304829478263855,0.8823529481887817,0.018197987228631973,1.0,0.001
17,0.7098739743232727,0.8627451062202454,0.0841803029179573,1.0,0.001
18,1.0918822288513184,0.7843137383460999,0.02362898737192154,1.0,0.001
19,0.7879209518432617,0.8627451062202454,0.08581201732158661,0.9230769872665405,0.001
20,0.32474997639656067,0.8627451062202454,0.4714646339416504,0.9230769872665405,0.001
21,0.410642147064209,0.9019607901573181,1.013411283493042,0.692307710647583,0.001
22,0.7515725493431091,0.8039215803146362,0.7465725541114807,0.7692307829856873,0.001
23,0.5713382959365845,0.8627451062202454,0.26695698499679565,0.9230769872665405,0.001
24,0.23615139722824097,0.9019607901573181,0.03295852988958359,1.0,0.001
