epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.622715950012207,0.4705882668495178,17.279420852661133,0.6153846383094788,0.001
2,21.233739852905273,0.529411792755127,16.076162338256836,0.6153846383094788,0.001
3,19.77475357055664,0.529411792755127,8.482278823852539,0.6153846383094788,0.001
4,10.465914726257324,0.529411792755127,1.0711814165115356,0.6153846383094788,0.001
5,1.0538420677185059,0.7058823704719543,8.717354774475098,0.38461539149284363,0.001
6,7.364980220794678,0.4705882668495178,7.478039264678955,0.38461539149284363,0.001
7,6.287686824798584,0.4705882668495178,0.9695632457733154,0.692307710647583,0.001
8,1.1475907564163208,0.7254902124404907,2.042957305908203,0.6153846383094788,0.001
9,2.578117847442627,0.529411792755127,3.3907392024993896,0.6153846383094788,0.001
10,4.293218612670898,0.529411792755127,1.797677993774414,0.692307710647583,0.001
11,2.1654903888702393,0.5686274766921997,0.20187009871006012,0.9230769872665405,0.001
12,0.4151216149330139,0.843137264251709,1.4784554243087769,0.692307710647583,0.001
13,1.8047735691070557,0.7254902124404907,2.41202712059021,0.6153846383094788,0.001
14,2.5747530460357666,0.7254902124404907,1.7232381105422974,0.692307710647583,0.001
15,2.044872283935547,0.7254902124404907,0.6063066124916077,0.8461538553237915,0.001
16,0.8795788288116455,0.8627451062202454,0.38248905539512634,0.8461538553237915,0.001
17,0.384606271982193,0.8823529481887817,1.357796549797058,0.7692307829856873,0.001
18,1.219382405281067,0.7058823704719543,1.6164193153381348,0.7692307829856873,0.001
19,1.5427156686782837,0.686274528503418,0.9397450685501099,0.8461538553237915,0.001
