epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.639225482940674,0.529411792755127,23.291414260864258,0.38461539149284363,0.001
2,19.961837768554688,0.4705882668495178,19.67498016357422,0.38461539149284363,0.001
3,16.879241943359375,0.4705882668495178,6.088984489440918,0.38461539149284363,0.001
4,5.250335216522217,0.4705882668495178,5.998626232147217,0.6153846383094788,0.001
5,7.151401519775391,0.529411792755127,10.223099708557129,0.6153846383094788,0.001
6,12.271785736083984,0.529411792755127,9.82322883605957,0.6153846383094788,0.001
7,11.718389511108398,0.529411792755127,6.10497522354126,0.6153846383094788,0.001
8,7.095457553863525,0.529411792755127,0.6295274496078491,0.7692307829856873,0.001
9,0.4363689124584198,0.843137264251709,3.6986570358276367,0.46153849363327026,0.001
10,3.6613190174102783,0.5882353186607361,7.716397762298584,0.38461539149284363,0.001
11,6.843811511993408,0.5098039507865906,6.587372779846191,0.38461539149284363,0.001
12,6.026576519012451,0.5098039507865906,2.49139666557312,0.6153846383094788,0.001
13,2.908679246902466,0.7058823704719543,0.6736611723899841,0.9230769872665405,0.001
14,0.40798288583755493,0.843137264251709,2.0391879081726074,0.692307710647583,0.001
15,1.8577629327774048,0.6274510025978088,3.5525784492492676,0.6153846383094788,0.001
16,3.6221044063568115,0.5686274766921997,2.88206148147583,0.692307710647583,0.001
